"initial_creation_date","last_change_date","material","material_9","material_7","ai","mat_description","mat_description_eng","plant","planner","replenishment_type","rounding_value","lot_size","minimum_lot_size","safety_time_days","safety_time_ind","leadtime_hours","planning_time_fence","planned_delivery_time","safety_stock","unit_of_quantity","length","width","height","uom_lwh","volume","unit_of_volume","gross_weight","net_weight","unit_of_weight","stacking_factor","material_group","run_out_date","proc_type","part_type","character","init_upg","init_use_type","procurement_type","storage_location","bwd_consumption_per","fwd_consumption_per","pps_planning_calendar","factory_calendar","mrp_group","mixed_mrp","strategy_group","consumption_mode","abc_indicator","spab_indicator","status","status_valid_from","bulk_material","omb_part","warehouse_number","storage_type_stock_placement","storage_type_stock_removement","release","release_date","release_type","release_action_code","active_material","plant_calendar","document_number","sid_client","snapdate","snaptimestamp","load_date","load_timestamp","_load_date"
"2020-05-13","2020-11-02","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","912","S1","60.0000","PK","0.0000","030","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000246614036","PTGP010","2020-11-02","2020-11-02 16:02:04.000","2021-05-24","2021-05-24 19:11:48.000","2021-05-24"
"2020-05-13","2020-10-13","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","912","S1","60.0000","PK","0.0000","040","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000242095630","PTGP010","2020-10-13","2020-10-13 07:20:06.000","2021-05-24","2021-05-24 19:16:50.000","2021-05-24"
"2020-05-13","2020-06-08","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000218758107","PTGP010","2020-06-08","2020-06-08 04:50:03.000","2021-05-24","2021-05-24 19:14:25.000","2021-05-24"
"2020-05-13","2020-07-27","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000228293347","PTGP010","2020-07-27","2020-07-27 10:00:55.000","2021-05-24","2021-05-24 19:20:42.000","2021-05-24"
"2020-05-13","2020-05-14","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","990","S1","0.0000","EX","0.0000","000","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000211026601","PTGP010","2020-05-14","2020-05-14 22:33:19.000","2021-05-24","2021-05-24 19:11:13.000","2021-05-24"
"2020-05-13","2020-11-04","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","312","S1","60.0000","PK","0.0000","030","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000253152345","PTGP010","2020-12-04","2020-12-04 03:43:55.000","2021-05-24","2021-05-24 19:18:41.000","2021-05-24"
"2020-05-13","2020-06-18","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","910","S1","0.0000","EX","0.0000","050","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000222038265","PTGP010","2020-06-18","2020-06-18 23:07:02.000","2021-05-24","2021-05-24 19:29:32.000","2021-05-24"
"2020-05-13","2020-11-02","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,"",,"","","","","0000000246614036","PTGP010","2020-11-02","2020-11-02 16:02:04.000","2021-05-24","2021-05-24 19:11:48.000","2021-05-24"
"2020-05-13","2020-11-04","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,"",,"","","","","0000000253229796","PTGP010","2020-12-04","2020-12-04 05:04:38.000","2021-05-24","2021-05-24 19:27:54.000","2021-05-24"
"2020-05-13","2020-06-18","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","910","S1","60.0000","PK","0.0000","050","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000222040222","PTGP010","2020-06-19","2020-06-19 00:00:36.000","2021-05-24","2021-05-24 19:12:09.000","2021-05-24"
"2020-05-13","2020-05-14","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","990","S1","0.0000","EX","0.0000","000","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000211024660","PTGP010","2020-05-14","2020-05-14 22:41:54.000","2021-05-24","2021-05-24 19:12:17.000","2021-05-24"
"2020-05-13","2020-06-08","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","990","S1","0.0000","EX","0.0000","000","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000218758107","PTGP010","2020-06-08","2020-06-08 04:50:03.000","2021-05-24","2021-05-24 19:14:25.000","2021-05-24"
"2020-05-13","2020-07-27","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","910","S1","60.0000","PK","0.0000","050","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000228293347","PTGP010","2020-07-27","2020-07-27 10:00:55.000","2021-05-24","2021-05-24 19:20:42.000","2021-05-24"
"2020-05-13","2020-09-16","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","910","S1","60.0000","PK","0.0000","050","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000237264950","PTGP010","2020-09-16","2020-09-16 14:00:54.000","2021-05-24","2021-05-24 19:13:10.000","2021-05-24"
"2020-05-13","2020-05-13","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","990","S1","0.0000","EX","0.0000","000","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000210589073","PTGP010","2020-05-13","2020-05-13 18:11:32.000","2021-05-24","2021-05-24 19:29:20.000","2021-05-24"
"2020-05-13","2020-09-16","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000237264950","PTGP010","2020-09-16","2020-09-16 14:00:54.000","2021-05-24","2021-05-24 19:13:10.000","2021-05-24"
"2020-05-13","2020-05-14","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000210721852","PTGP010","2020-05-14","2020-05-14 03:12:38.000","2021-05-24","2021-05-24 19:11:22.000","2021-05-24"
"2020-05-13","2020-06-23","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000223709660","PTGP010","2020-06-23","2020-06-23 17:31:14.000","2021-05-24","2021-05-24 19:20:53.000","2021-05-24"
"2020-05-13","2021-02-11","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","312","S1","60.0000","PK","0.0000","030","2","0","3","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000266998354","PTGP010","2021-02-11","2021-02-11 16:40:17.000","2021-05-24","2021-05-24 19:19:57.000","2021-05-24"
"2020-05-13","2020-07-14","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","910","S1","60.0000","PK","0.0000","050","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1560","0.1560","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000226497135","PTGP010","2020-07-14","2020-07-14 04:22:12.000","2021-05-24","2021-05-24 19:20:10.000","2021-05-24"
"2020-05-13","2020-06-23","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","910","S1","60.0000","PK","0.0000","050","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000223709660","PTGP010","2020-06-23","2020-06-23 17:31:14.000","2021-05-24","2021-05-24 19:20:53.000","2021-05-24"
"2020-05-13","2020-06-17","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000221671418","PTGP010","2020-06-17","2020-06-17 15:03:14.000","2021-05-24","2021-05-24 19:29:38.000","2021-05-24"
"2020-05-13","2020-11-02","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","912","S1","60.0000","PK","0.0000","030","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000246607960","PTGP010","2020-11-02","2020-11-02 15:53:31.000","2021-05-24","2021-05-24 19:11:53.000","2021-05-24"
"2020-05-13","2020-06-10","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","990","S1","0.0000","EX","0.0000","000","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000219402848","PTGP010","2020-06-10","2020-06-10 11:20:03.000","2021-05-24","2021-05-24 19:17:36.000","2021-05-24"
"2020-05-13","2021-03-02","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,"",,"","","","","0000000271338868","PTGP010","2021-03-02","2021-03-02 22:01:06.000","2021-05-24","2021-05-24 19:28:29.000","2021-05-24"
"2020-05-13","2020-05-13","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000210611463","PTGP010","2020-05-13","2020-05-13 21:23:22.000","2021-05-24","2021-05-24 19:31:59.000","2021-05-24"
"2020-05-13","2020-05-14","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","990","S1","0.0000","EX","0.0000","000","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000210721852","PTGP010","2020-05-14","2020-05-14 03:12:38.000","2021-05-24","2021-05-24 19:11:22.000","2021-05-24"
"2020-05-13","2020-06-18","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000222040222","PTGP010","2020-06-19","2020-06-19 00:00:36.000","2021-05-24","2021-05-24 19:12:09.000","2021-05-24"
"2020-05-13","2020-05-13","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000210589073","PTGP010","2020-05-13","2020-05-13 18:11:32.000","2021-05-24","2021-05-24 19:29:20.000","2021-05-24"
"2020-05-13","2020-12-28","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,"",,"","","","","0000000257894081","PTGP010","2020-12-28","2020-12-28 05:20:55.000","2021-05-24","2021-05-24 19:18:25.000","2021-05-24"
"2020-05-13","2020-05-13","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000210585777","PTGP010","2020-05-13","2020-05-13 18:09:21.000","2021-05-24","2021-05-24 19:23:55.000","2021-05-24"
"2018-02-13","2021-01-14","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","MC10","048","PD","0.0000","TB","0.0000","00","",,"1","1","0.0000","EA","0.0000","0.0000","0.0000","","0.0000","","148.0000","148.0000","GRM","0","PRODPART",,,,,,,"F","","0","0","A0",,"","","","","B",,"S",,"",,"105","","",,,,,,,"0000000768583274","MCPCLNT001","2021-03-01","2021-03-01 14:09:53.000","2021-05-24","2021-05-24 19:28:34.000","2021-05-24"
"2020-05-13","2021-01-14","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","312","S1","60.0000","PK","0.0000","030","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000261099112","PTGP010","2021-01-14","2021-01-14 22:50:11.000","2021-05-24","2021-05-24 19:18:55.000","2021-05-24"
"2020-05-13","2021-01-12","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","312","S1","60.0000","PK","0.0000","030","2","0","2","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000260318346","PTGP010","2021-01-12","2021-01-12 06:02:05.000","2021-05-24","2021-05-24 19:16:06.000","2021-05-24"
"2020-05-13","2020-09-18","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000237690396","PTGP010","2020-09-18","2020-09-18 16:02:08.000","2021-05-24","2021-05-24 19:20:23.000","2021-05-24"
"2020-05-13","2021-03-02","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","312","S1","60.0000","PK","0.0000","030","2","0","3","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000271338868","PTGP010","2021-03-02","2021-03-02 22:01:06.000","2021-05-24","2021-05-24 19:28:29.000","2021-05-24"
"2020-05-13","2020-06-18","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000222038766","PTGP010","2020-06-18","2020-06-18 23:21:07.000","2021-05-24","2021-05-24 19:09:33.000","2021-05-24"
"2018-02-13","2021-01-14","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","MC10","048","PD","0.0000","TB","0.0000","00","",,"1","1","0.0000","EA","0.0000","0.0000","0.0000","","0.0000","","148.0000","148.0000","GRM","0","PRODPART",,,,,,,"F","","0","0","A0",,"","","","","B",,"S",,"",,"202","","",,,,,,,"0000000768583274","MCPCLNT001","2021-03-01","2021-03-01 14:09:53.000","2021-05-24","2021-05-24 19:28:34.000","2021-05-24"
"2020-05-13","2021-01-14","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,"",,"","","","","0000000261099112","PTGP010","2021-01-14","2021-01-14 22:50:11.000","2021-05-24","2021-05-24 19:18:55.000","2021-05-24"
"2020-05-13","2020-05-13","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","990","S1","0.0000","EX","0.0000","000","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000210621061","PTGP010","2020-05-13","2020-05-13 21:26:24.000","2021-05-24","2021-05-24 19:10:12.000","2021-05-24"
"2020-05-13","2020-06-18","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","910","S1","60.0000","PK","0.0000","050","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000222039214","PTGP010","2020-06-18","2020-06-18 23:55:09.000","2021-05-24","2021-05-24 19:12:11.000","2021-05-24"
"2020-05-13","2020-06-08","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","990","S1","0.0000","EX","0.0000","000","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000218758060","PTGP010","2020-06-08","2020-06-08 04:47:01.000","2021-05-24","2021-05-24 19:14:38.000","2021-05-24"
"2018-02-13","2021-07-16","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","MC10","145","PD","0.0000","TB","0.0000","00","",,"1","1","0.0000","EA","0.0000","0.0000","0.0000","","0.0000","","148.0000","148.0000","GRM","0","PRODPART",,,,,,,"F","","0","0","A0",,"","","","","B",,"S",,"",,"105","","",,,,,,,"0000000808643410","MCPCLNT001","2021-07-17","2021-07-17 04:01:12.000","2021-07-18","2021-07-18 23:04:25.000","2021-07-18"
"2018-02-13","2021-07-16","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","MC10","145","PD","0.0000","TB","0.0000","00","",,"1","1","0.0000","EA","0.0000","0.0000","0.0000","","0.0000","","148.0000","148.0000","GRM","0","PRODPART",,,,,,,"F","","0","0","A0",,"","","","","B",,"S",,"",,"202","","",,,,,,,"0000000808643410","MCPCLNT001","2021-07-17","2021-07-17 04:01:12.000","2021-07-18","2021-07-18 23:04:25.000","2021-07-18"
"2020-05-13","2020-05-14","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,,,,,,,"0000000211024660","PTGP010","2020-05-14","2020-05-14 22:41:54.000","2021-05-24","2021-05-24 19:12:17.000","2021-05-24"
"2020-05-13","2020-05-13","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","990","S1","0.0000","EX","0.0000","000","2","0","1","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1480","0.1480","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","",,"ZPRD","","","","","","N",,"",,,,,,,,,,,"0000000210555251","PTGP010","2020-05-13","2020-05-13 17:51:38.000","2021-05-24","2021-05-24 19:20:29.000","2021-05-24"
"2020-05-13","2020-11-02","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","A1CS","","KD","0.0000","","0.0000","","","0","0","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","","0","0","",,"","","","","","","N",,"",,,,,"",,"","","","","0000000246635271","PTGP010","2020-11-02","2020-11-02 16:31:03.000","2021-05-24","2021-05-24 19:16:25.000","2021-05-24"
"2020-05-13","2021-06-15","7494348-04","749434804","7494348","04","RE BLENDE OBERSCHIENE VORN SCHWARZ","RH FINISHER UPPER RAIL FRT BLACK","CX30","309","S1","60.0000","PK","0.0000","030","2","0","3","0","0.0000","PCE","0.0000","0.0000","0.0000","","0.0000","","0.1580","0.1580","KGM","0","Z_SERIE",,"A","E","PF","5210","G05","F","1402","0","0","009",,"ZPRD","","","","","","N",,"",,,,,"",,"","","","C3","0000000296299611","PTGP010","2021-06-15","2021-06-15 13:01:07.000","2021-06-15","2021-06-15 18:02:26.000","2021-06-15"
